id,publisher,title,link,publish_details,content
25,TOI,"'When it comes to South-South cooperation, we walk the talk': EAM Jaishankar
ANI / Sep 24, 2023, 08:52 (IST)
Addressing the ‘India-UN for Global South: Delivering for Development’ event in New York, the external affairs minister said, ""While we are the g20 president till the end of this year, both before the g20 presidency and after it, we will remain very much a partner, a contributor, a collaborator, in our own way perhaps an inspiration to others on how to address developmental challenges. Our experiences and our challenges, we place before in a spirit of sharing.""",https://timesofindia.indiatimes.com/india/when-it-comes-to-south-south-cooperation-we-walk-the-talk-eam-jaishankar/articleshow/103899879.cms,"ANI / Sep 24, 2023, 08:52 (IST)",
26,TOI,"""It means a lot coming from you"": Shankar Mahadevan reacts to Union Minister Dharmendra Pradhan's appreciation post
ANI / Oct 25, 2023, 15:19 (IST)
Union Minister Dharmendra Pradhan praised singer Shankar Mahadevan for representing Indian values through his music. Mahadevan responded with gratitude. Pradhan emphasized the importance of preserving Indian culture through the National Education Policy 2020. Mahadevan attended an event organized by the Rashtriya Swayamsevak Sangh (RSS) and expressed his gratitude to the RSS for protecting Indian culture. He also highlighted his role in educating the younger generation about Indian traditions through his music. RSS chief Mohan Bhagwat paid tribute to the founder of the organization, KB Hedgewar, and Mahadevan also offered floral tributes.",https://timesofindia.indiatimes.com/entertainment/hindi/music/news/it-means-a-lot-coming-from-you-shankar-mahadevan-reacts-to-union-minister-dharmendra-pradhans-appreciation-post/articleshow/104695882.cms,"ANI / Oct 25, 2023, 15:19 (IST)",
27,TOI,"Prepare for g20 virtual summit in November: PM Modi’s key aide to officials
TNN / Sep 28, 2023, 07:16 (IST)",https://timesofindia.indiatimes.com/india/prepare-for-g20-virtual-summit-in-november-pm-modis-key-aide-to-officials/articleshow/104001725.cms,"TNN / Sep 28, 2023, 07:16 (IST)",
28,TOI,"PM's principal secretary reviews follow-up on g20 outcome, asks officials to prepare for virtual summit
PTI / Sep 27, 2023, 23:28 (IST)",https://timesofindia.indiatimes.com/india/pms-principal-secretary-reviews-follow-up-on-g20-outcome-asks-officials-to-prepare-for-virtual-summit/articleshow/103997771.cms,"PTI / Sep 27, 2023, 23:28 (IST)",
29,TOI,"""It is my duty to educate youngsters through music,"" says Shankar Mahadevan
ANI / Oct 24, 2023, 13:43 (IST)
Singer-composer Shankar Mahadevan attended the RSS Vijayadashami Utsav event in Nagpur as one of the chief guests. He expressed his gratitude to RSS Chief Mohan Bhagwat and praised the organization for its efforts in preserving culture and tradition. Mahadevan also emphasized the importance of using music to educate and transmit culture to future generations. RSS Chief Mohan Bhagwat spoke about the upcoming opening of the Ram Temple in Ayodhya in January 2024.",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/it-is-my-duty-to-educate-youngsters-through-music-says-shankar-mahadevan/articleshow/104670714.cms,"ANI / Oct 24, 2023, 13:43 (IST)",
30,TOI,"India's g20 presidency saw participation of 1.5 crore citizens: Government
TNN / Sep 27, 2023, 06:27 (IST)
India's g20 presidency focused on Jan Bhagidari, with over 1.5 crore citizens participating in various activities. These included awareness rallies, competitions, workshops, marathons, and cleanliness drives. The objective was to bring the agenda to the grassroots level across India. The presidency also aimed to create a more inclusive world by including the voice of the Global South and welcoming the African Union as a permanent member of the .",https://timesofindia.indiatimes.com/india/indias-g20-presidency-saw-participation-of-1-5-crore-citizens-government/articleshow/103973869.cms,"TNN / Sep 27, 2023, 06:27 (IST)",
31,TOI,"AICTE Chairman Prof. T.G. Sitharam Attends Industry Academia Integration Conclave 2023
TOI Education / Oct 24, 2023, 09:13 (IST)
The Chairman of All India Council for Technical Education (AICTE), Prof. T.G. Sitharam, highlighted the importance of technology and governance in achieving India's goal of becoming a $5 trillion economy. He shared an incident where an AI chatbot wrote a poem in Hindi in just 10 seconds, showcasing the advancements in AI. The AICTE aims to become a facilitator and regulator of technical education in India, with plans to release more guidelines in the future. Other speakers at the academic conclave emphasized the need for industry-academia collaboration and the importance of research duration.",https://timesofindia.indiatimes.com/education/news/aicte-chairman-prof-t-g-sitharam-attends-industry-academia-integration-conclave-2023/articleshow/104658403.cms,"TOI Education / Oct 24, 2023, 09:13 (IST)",
32,TOI,"Cartoons, animated videos to make outcome of g20 summit popular among people on government's table
TNN / Sep 15, 2023, 01:26 (IST)
The Indian government plans to create cartoon and animated videos to highlight the success of the recently concluded g20 summit. The aim is to make the summit's achievements popular among the public. The government is also considering printing messages and pictures from the summit on T-shirts and caps.",https://timesofindia.indiatimes.com/india/cartoons-animated-videos-to-make-outcome-of-g20-summit-popular-among-people-on-governments-table/articleshow/103672943.cms,"TNN / Sep 15, 2023, 01:26 (IST)",
33,TOI,"India proud to put voice of Global South on g20 agenda: PM Modi
PTI / Nov 17, 2023, 19:38 (IST)",https://timesofindia.indiatimes.com/india/india-proud-to-put-voice-of-global-south-on-g20-agenda-pm-modi/articleshow/105296000.cms,"PTI / Nov 17, 2023, 19:38 (IST)",
34,TOI,"India's presidency made g20 robust: PM's Modi principal secretary
TNN / Oct 21, 2023, 03:08 (IST)",https://timesofindia.indiatimes.com/india/indias-presidency-made-g20-robust-pms-modi-principal-secretary/articleshow/104593573.cms,"TNN / Oct 21, 2023, 03:08 (IST)",
35,TOI,"4 south Delhi roads to follow g20 model
TNN / Sep 13, 2023, 06:56 (IST)
PWD minister Atishi on Tuesday inspected four roads in south Delhi, including Press Enclave Road and Mandir Marg in Saket, where beautification and maintenance work will be carried out.",https://timesofindia.indiatimes.com/city/delhi/4-south-delhi-roads-to-follow-g20-model/articleshow/103620443.cms,"TNN / Sep 13, 2023, 06:56 (IST)","NEW DELHI: PWD minister Atishi on Tuesday inspected four roads in south Delhi, including Press Enclave Road and Mandir Marg in Saket, where beautification and maintenance work will be carried out.
""Chief minister Arvind Kejriwal has promised the people of Delhi that he will beautify every part of Delhi on the lines of G20-designated areas. On Monday, a review meeting of MCD and PWD was held regarding this initiative, and without wasting any time, the departments have started working at the ground level,"" said Atishi.
Atishi said the city's beauty, as witnessed during the G20 Summit, will now be expanded by the Delhi government.

The project will entail streetscaping, marking of roads, extensive horticulture work, and repair of footpaths and drains and is likely to be extended to roads of over 500km in length. For this purpose, a budgetary provision has also been made.
Powered By
Play
Unmute
:
Fullscreen
The minister said she, along with officials, visited major roads in south Delhi and assessed how they could increase greenery and landscaping, redesign footpaths and make the stretches better. Atishi directed officials to take all necessary steps to enhance the beauty of roads. She also instructed that the beautification work related to the G20 Summit should be regularly maintained to ensure its quality.
""The government will ensure all roads in the city become aesthetically appealing with the presence of greenery, lights and sculptures on the footpaths. We want to provide the people of Delhi with a world-class road experience,"" said Atishi.

For the past two years, the government has been working on 16 'model roads' under the streetscaping division to develop them at a par with European standards. Before the G20 Summit, cabinet ministers had inspected the stretches and showcased the Delhi government's vision to provide good road infrastructure for residents."
36,TOI,"Full schedule: Day 2 of g20 summit in Delhi
TIMESOFINDIA.COM / Sep 10, 2023, 00:31 (IST)",https://timesofindia.indiatimes.com/india/full-schedule-day-2-of-g20-summit-in-delhi/articleshow/103541040.cms,"TIMESOFINDIA.COM / Sep 10, 2023, 00:31 (IST)",
37,TOI,"Union education minister launches web portal, special modules on Chandrayaan-3 for students
PTI / Oct 18, 2023, 14:54 (IST)
The Union Education Minister of India, Dharmendra Pradhan, has launched a web portal and special modules on ISRO's Chandrayaan-3 mission for school students. The web portal, called ""Apna Chandrayaan,"" provides quizzes, puzzles, and other activity-based support material for students. Pradhan also released 10 special modules that offer a comprehensive overview of Chandrayaan-3, including its scientific, technological, and social aspects.",https://timesofindia.indiatimes.com/education/news/union-education-minister-launches-web-portal-special-modules-on-chandrayaan-3-for-students/articleshow/104523440.cms,"PTI / Oct 18, 2023, 14:54 (IST)",
38,TOI,"WHO to vote? India caught between Bangladesh & Nepal
TNN / Oct 18, 2023, 07:23 (IST)
India's current director of the World Health Organisation's South East Asia Regional Office (SEARO), Poonam Khetrapal Singh, will hand over her position to a newly elected director at the end of the month. The contest for the position has become complicated for India, as both Bangladesh and Nepal have entered candidates. The winner will require majority support from the 11 member nations, and Bangladesh claims to have secured the support of at least eight countries, including India. The outcome will depend on negotiations and reciprocity among member countries.",https://timesofindia.indiatimes.com/world/south-asia/who-to-vote-india-caught-between-bangladesh-nepal/articleshow/104511041.cms,"TNN / Oct 18, 2023, 07:23 (IST)",
39,TOI,"g20 Summit 2023: A Complete Guide to the World's Most Powerful Economic Forum
TOI Education / Sep 06, 2023, 18:27 (IST)
The g20 Summit 2023 is scheduled to take place in New Delhi, from September 9 to 10, 2023. The summit will focus on policy matters to achieve global economic and sustainable growth. Under the theme ""Vasudhaiva Kutumbakam,"" translating to ""One Earth · One Family · One Future,"" the summit underscores the interdependence all all living entities on our planet.",https://timesofindia.indiatimes.com/education/news/what-is-g20-here-is-an-explainer-for-students/articleshow/103437486.cms,"TOI Education / Sep 06, 2023, 18:27 (IST)",
40,TOI,"PM's principal secretary reviews follow-up on g20 outcome, asks officials to prepare for virtual summit
PTI / Sep 27, 2023, 22:26 (IST)
Prime Minister's principal secretary P K Mishra has reviewed the follow-up on the outcome of the g20 Summit and asked officials to prepare for the G-20 virtual summit. Mishra directed all ministries to focus on deliverables, conduct webinars with stakeholders, and involve state governments and think-tanks. He also emphasized India's support for the global south and called for an action plan for outreach to the Africa Union.",https://timesofindia.indiatimes.com/india/pms-principal-secretary-reviews-follow-up-on-g20-outcome-asks-officials-to-prepare-for-virtual-summit/articleshow/103997076.cms,"PTI / Sep 27, 2023, 22:26 (IST)",
41,TOI,"g20 summit: Global consensus, made In India
TNN / Sep 10, 2023, 03:22 (IST)
""United in consensus and spirit, we pledge to work collaboratively for a better, more prosperous and harmonious future. My gratitude to all fellow g20 members for their support and cooperation,"" PM Modi said in a post after the 34-page declaration was adopted following what India's sherpa Amitabh Kant said were ""tense, ruthless negotiations"" for over 200 hours. PM Modi's assertion that ""this is not the era of war"", which was echoed by the Bali Declaration, was part of this declaration as well.",https://timesofindia.indiatimes.com/india/g20-summit-global-consensus-made-in-india/articleshow/103541711.cms,"TNN / Sep 10, 2023, 03:22 (IST)",
42,TOI,"g20 Summit: Top Indian chefs join hands to prepare a unique feast
TIMESOFINDIA.COM / Sep 09, 2023, 22:11 (IST)
Celebrity chefs Kunal Kapur, Anahita Dhondy and Ajay Chopra came together to treat the First Ladies and other global leaders to a delectable millet-based meal. Read on to know more...",https://timesofindia.indiatimes.com/life-style/food-news/g20-summit-top-indian-chefs-join-hands-to-prepare-a-unique-feast/articleshow/103540047.cms,"TIMESOFINDIA.COM / Sep 09, 2023, 22:11 (IST)",
43,TOI,"g20 Summit adopts New Delhi Declaration; PM announces other key initiatives
TIMESOFINDIA.COM / Sep 09, 2023, 15:51 (IST)",https://timesofindia.indiatimes.com/india/g20-summit-adopts-new-delhi-declaration-pm-announces-other-key-initiatives/articleshow/103533399.cms,"TIMESOFINDIA.COM / Sep 09, 2023, 15:51 (IST)",
44,TOI,"Konark to Nalanda: India's architectural heritage takes centre stage at g20 Summit
PTI / Sep 11, 2023, 12:01 (IST)
From the 13th century Konark temple of Odisha to the ancient Nalanda University in Bihar, the g20 Summit venue here has put a spotlight on the rich architectural heritage of India. As President Droupadi Murmu and Pm Narendra Modi welcomed the guests at a ceremonial dinner for various heads of state and other world leaders and their spouses at the Bharat Mandapam venue on Saturday night, a replica of the ancient Nalanda University -- a Unesco World Heritage Site -- in Bihar formed the backdrop.",https://timesofindia.indiatimes.com/india/konark-to-nalanda-indias-architectural-heritage-takes-centre-stage-at-g20-summit/articleshow/103569518.cms,"PTI / Sep 11, 2023, 12:01 (IST)",
45,TOI,"At g20 Summit, Tarzan wasn’t into Jane, he had eyes only for the rainbow
TNN / Sep 14, 2023, 07:50 (IST)
There were many “Tarzans” at the g20 Summit, but their eyes were not on any Jane. They were only interested in spotting the “rainbow”.",https://timesofindia.indiatimes.com/city/delhi/at-g20-summit-tarzan-wasnt-into-jane-he-had-eyes-only-for-the-rainbow/articleshow/103648283.cms,"TNN / Sep 14, 2023, 07:50 (IST)","NEW DELHI: There were many “Tarzans” at the G20 Summit, but their eyes were not on any Jane. They were only interested in spotting the “rainbow”.
This head scratch-worthy nugget makes no sense because it is code that security agencies used as call signs for dignitaries, hotels, visit sites and even carcade managers.
“Tarzan” was the call sign for the cavalcade managers.
TOP PICKS FOR YOU
'No shame in losing to a better team': Sunil Gavaskar rallies behind Team India
New office for RPO by early 2024 in Vijayawada
The “rainbow” was the foreign dignitary. ITC Maurya Sheraton, where US President Joe Biden stayed, was called “Pandora”. Had the codes leaked, it would have been more than a box of terible things for the police, Special Protection Group (SPG) and National Security Guard (NSG).
Like “Pandora”, Shangri La, which hosted British Prime Minister Rishi Sunak, was called “Samara”. The Taj Mansingh was labelled “Paramount”, Le Meridien “Mahabodhi” and Rajghat “Rudrapur”.
Powered By
Play
Unmute
:
Fullscreen
These code names, assigned by the Delhi Police that was managing the security, were changed at intervals to keep high-security movements confidential.
The police seem to have left no stone unturned during security drills. Their expertise in carcade management was honed through meticulous rehearsals. Cavalca de movement timings were followed strictly. For example, the movement of two motorcades had to have a gap of about three minutes. While some carcades would need to finish moving from point Ato B in 18 minutes, others would take 15 minutes. The carcade drivers were trained by the best and the core group comprised sleuths of the SPG and the NSG.

Another security challenge was that some leaders always travel in their own cars that accompany them around the world. The “Beast”, a custom-fitted Cadillac, accompanies the US President everywhere. Also, there are three such cars, not one. The US delegation, in addition to the Cadillacs, had 47 high-end cars that were flown to India on a Boeing C-17 Globemaster III aircraft.
Saudi crown prince Mohammed bin Salman and Turkish President Recep Tayyip Erdogan got their own fleets to Delhi.
The management of the call signs was a collaborative effort of Delhi Police's security unit, the SPG and the NSG. The call signs would have guarded against any leak in the event of a wireless communications breach.
Throughout the summit, the confidentiality of the code words was of “Paramount” importance. Even junior-level police officers were unaware of them. It was one of the ways that kept Pandora’s box sealed."
46,TOI,"Goa committed to green tourism, says Rohan Khaunte
TNN / Sep 27, 2023, 04:31 (IST)
Goa's tourism minister, Rohan Khaunte, has called on stakeholders to embrace the 'Goa Road Map' adopted at the recent g20 meeting, which aims to achieve Sustainable Development Goals. The road map consists of five pillars: green tourism, digitization, skills enhancement, tourism micro, small and medium enterprises, and destination management. Khaunte emphasized the importance of recognizing that the success of green tourism is linked to strengthening the other four pillars. Khaunte also commented on the state's shack policy, stating that he will not allow politics to influence it.",https://timesofindia.indiatimes.com/city/goa/goa-committed-to-green-tourism-says-khaunte/articleshow/103970460.cms,"TNN / Sep 27, 2023, 04:31 (IST)","PANAJI: Urging stakeholders to embrace the ‘Goa Road Map’ adopted during the recently concluded G20 meeting, tourism minister Rohan Khaunte on Tuesday said that Goa is committed to green tourism.
The road map comprises five pillars for the tourism sector, all aligned with the objective of achieving Sustainable Development Goals.
Addressing a press conference in Panaji, Khaunte said that the five pillars are green tourism, digitization, skills enhancement, tourism micro, small and medium enterprises, and destination management.
He said they collectively form the cornerstone of the strategy to reshape and revitalise tourism in line with the global sustainability objectives.
As the theme of this year’s World Tourism Day revolves around ‘tourism and green investments’, Khaunte said that it is crucial to recognise that the success of green tourism is intertwined with strengthening the other four pillars.
Powered By
Play
Unmute
:
Fullscreen
Khaunte said that ‘Goa Beyond Beaches’ is an initiative that transcends the coastal allure, redefining Goa as a beacon of sustainable and green tourism.
The minister said a state-level function has been organised in Panaji to celebrate the World Tourism Day on Wednesday.
As for the shack policy, Khaunte said that the tourism department has considered all the suggestions received from shack operators. He said he will not allow politics over the Goa State Shack Policy 2023-2026.

“I am with the traditional shack operators, but they cannot take the government for granted and issue different statements every time. I condemn their statements,” Khaunte said. “They (shack owners) accepted that we met them on eight occasions to discuss the shack policy, yet they claim they were not taken into confidence.”
Representatives of the Shack Owners Welfare Society (SOWS) met chief minister Pramod Sawant on Monday and demanded that the policy be rolled back even as the government had earlier agreed to drop the age criterion."
47,TOI,"PM inaugurates Global Maritime India summit, unveils plan for blue economy
IANS / Oct 17, 2023, 13:16 (IST)
Prime Minister Narendra Modi inaugurated the Global Maritime India Summit 2023 and unveiled a blueprint for the maritime blue economy till 2047. He laid the foundation stone for projects worth over Rs 23,000 crore aligned with the maritime blueprint. Modi emphasized the transformative impact of the proposed India-Middle East Europe Economic Corridor and highlighted the government's efforts to strengthen the maritime sector, including doubling the capacity of major ports, improving port connectivity, and modernizing coastal shipping modes. He also mentioned the growth of cargo handling in national waterways and India's improvement in the Logistics Performance Index.",https://timesofindia.indiatimes.com/india/pm-inaugurates-global-maritime-india-summit-unveils-plan-for-blue-economy/articleshow/104490923.cms,"IANS / Oct 17, 2023, 13:16 (IST)",
48,TOI,"Superpower India ahead of China now: African Union chief Assoumani
ANI / Sep 11, 2023, 03:56 (IST)
""India is the 5th superpower in the world, so there is enough room for India in Africa. We also know that India is so powerful that it went to space. So we just need to coordinate ... India is a superpower in terms of inhabitance, India is ahead of China now,"" African Union chairperson Azali Assoumani said. In his opening remarks at the 18th summit on Saturday, PM Modi invited the African Union, represented by Assoumani, to take a seat at the table of leaders as a permanent member.",https://timesofindia.indiatimes.com/india/superpower-india-ahead-of-china-now-african-union-chief-assoumani/articleshow/103561569.cms,"ANI / Sep 11, 2023, 03:56 (IST)",
49,TOI,"Parliament Special Session: Lok Sabha Speaker Om Birla lauds PM's 'visionary' leadership for success of Summit
TIMESOFINDIA.COM / Sep 18, 2023, 12:09 (IST)",https://timesofindia.indiatimes.com/india/parliament-special-session-lok-sabha-speaker-om-birla-lauds-pms-visionary-leadership-for-success-of-g20-summit/articleshow/103747065.cms,"TIMESOFINDIA.COM / Sep 18, 2023, 12:09 (IST)",
50,TOI,"PM Modi gave mantra for Indo-Pacific: Defence minister Rajnath Singh
ANI / Sep 26, 2023, 11:17 (IST)",https://timesofindia.indiatimes.com/india/pm-modi-gave-mantra-for-indo-pacific-defence-minister-rajnath-singh/articleshow/103951025.cms,"ANI / Sep 26, 2023, 11:17 (IST)",
51,TOI,"Mock g20 meet for students to be held in Bhopal
TNN / Sep 13, 2023, 08:20 (IST)
As g20 Summit concluded on Sunday, a one-day ‘Yuva Manthan Model g20’ mock summit involving students will be conducted at Sarojni Naidu Government Girls College in Bhopal on Wednesday to educate and sensitise people about the and its procedure and objective, reports Alisha Ali.",https://timesofindia.indiatimes.com/city/bhopal/mock-g20-meet-for-students-to-be-held-in-bhopal/articleshow/103621758.cms,"TNN / Sep 13, 2023, 08:20 (IST)","BHOPAL: As G20 Summit concluded on Sunday, a one-day ‘Yuva Manthan Model G20’ mock summit involving students will be conducted at Sarojni Naidu Government Girls College in Bhopal on Wednesday to educate and sensitise people about the G20 and its procedure and objective, reports Alisha Ali.
The meet on the theme ‘Climate Change and Disaster Risk Reduction’ is being organised in coordination with the Ministry of Environment and Forest and Madhya Pradesh’s Environmental Planning and Coordination Organization (EPCO).

Around 40 students will participate in the mock summit. While 20 students will represent the world leaders, another set of 20 students will appear as finance ministers.
Explaining the process of mock summit, Deepti Sankat, who is the G-20 convenor, said, “The mock summit will begin with the agenda meeting in which the country leaders will present their agenda, subtopics of the agenda will be shared in the foreign minister track.”
Powered By
Play
Unmute
:
Fullscreen"
52,TOI,"g20 Nations Adopt Delhi Declaration to Make Education More Inclusive and Equitable
TOI Education / Sep 10, 2023, 10:40 (IST)
The g20 leaders have adopted the ""g20 New Delhi Leaders' Declaration: Delivering Quality Education"" to revolutionize the education system. The agenda focuses on foundational learning, bridging the digital divide, and supporting teachers. They also aim to expand access to high-quality technical and vocational education and training (TVET) and promote scientific cooperation. The declaration highlights the importance of foundational learning, digital technologies, support for teachers, TVET, scientific collaboration, and lifelong learning..",https://timesofindia.indiatimes.com/education/news/g20-nations-adopt-delhi-declaration-to-make-education-more-inclusive-and-equitable/articleshow/103547068.cms,"TOI Education / Sep 10, 2023, 10:40 (IST)",
53,TOI,"Women in command: Team of 150 deployed to monitor CCTVs at ITPO during g20 summit
TNN / Sep 08, 2023, 05:18 (IST)
Delhi Police has created a dedicated all-women team to monitor the CCTV command room at Indian Trade Promotion Organisation (ITPO). The team comprises 150 women officers who have been deployed to secure the centre located at the Summit venue in Pragati Maidan.",https://timesofindia.indiatimes.com/city/delhi/women-in-command-team-of-150-to-keep-close-watch/articleshow/103484698.cms,"TNN / Sep 08, 2023, 05:18 (IST)","NEW DELHI: Delhi Police has created a dedicated all-women team to monitor the CCTV command room at Indian Trade Promotion Organisation (ITPO). The team comprises 150 women officers who have been deployed to secure the centre located at the G20 Summit venue in Pragati Maidan.

They are divided into two teams - one to monitor CCTV feed and another to handle communication.
""The control room will help us in monitoring the crowd as well as staff activities,"" an officer said.
""The personnel will perform video analytics on feeds from over 1,000 CCTV cameras that have been installed at the ITPO premises,"" the source said.
Powered By
Play
Unmute
:
Fullscreen
The personnel will keep track of critical areas and have direct access to the security officers in charge of each point, said a source. These cops, who are of the rank of constables and head constables, will be deployed in shifts and will be on duty round the clock. A woman officer of DCP rank will be their supervisory official, added the source.
During a meeting of the police brass last month, attendees were told that focused attention should be paid to video analytics of feeds from critical areas, said the source.

""There should be seamless communication between police officers who are deployed for CCTV monitoring and those who are in the field. Adequate and trained manpower should be deployed for this,"" cops were told during the meeting.
According to sources, the women staff have been trained by experts in monitoring CCTV cameras.
""During the training, they were briefed about the identification of critical areas and whom to alert in case they find something suspicious,"" said another officer.
The officer said they have identified over 100 critical areas at the venue where they will be keeping a close watch. ""Critical areas include places where there is any kind of movement, including entry/exit and access points,"" he added.
Apart from CCTV monitoring, the personnel have been given training on wireless set handling, sending and receiving messages, frequency settings, intercom functions and operations.
The team of women officers will have direct access to security personnel deployed at various points. ""If they find something suspicious, they will inform the security staff deployed there immediately,"" the officer said.
Ahead of the G20 Summit, security agencies conducted an audit of the venue and found there was a need for CCTV installation. ""More than 200 additional CCTV cameras have been installed at the premises. If there is any kind of fault in one of the cameras, it will be immediately repaired,"" the officer said.
The officer added that a group of electricians will also be present at ITPO. ""They might be deployed near all operational gates and access points to fix electrical faults or other issues,"" he said."
54,TOI,"What's cooking for g20 guests? Food safety department to ensure quality
TNN / Sep 08, 2023, 04:57 (IST)
To ensure that the food served to the foreign dignitaries in their hotels is pure and hygienically cooked, the food safety department of the Delhi government has deployed a team of inspectors to regularly lift the samples and check them.",https://timesofindia.indiatimes.com/city/delhi/whats-cooking-for-g20-guests-food-safety-department-to-ensure-quality/articleshow/103484579.cms,"TNN / Sep 08, 2023, 04:57 (IST)","NEW DELHI: To ensure that the food served to the foreign dignitaries in their hotels is pure and hygienically cooked, the food safety department of the Delhi government has deployed a team of inspectors to regularly lift the samples and check them.
A senior Delhi government official said that 18 food safety officers had been deployed to collect samples of raw food items being used at 19 five-star hotels in New Delhi and Aerocity areas where the delegates of the G20 summit would stay.
The exercise, said officials, started on September 4 and will continue till next Monday.
Though lifting food samples from the city's hotels is a routine exercise, officials confirmed that it has been intensified with the deployment of additional inspectors in view of the summit. The food safety officers will also keep watch on the food served at banquets and other events of the summit. Normally, reports of food samples take 15-20 days, but those of the food samples to be served to G20 guests will be available within a few hours.
ADVERTISEMENT

""The samples collected from the hotels are being sent to a laboratory for checking. The raw food materials will be used for cooking after proper lab test reports are available within 2-4 hours. Similar exercise will be carried out before cooking ahead of the banquets during the summit,"" the official said.
Powered By
Play
Unmute
:
Fullscreen
The two-day summit will begin from September 9. The heads of 29 participating countries have already started arriving. The government has identified a total of 23 five-star hotels to accommodate guests from different countries."
55,TOI,"g20 summit adopts New Delhi Declaration with 100% consensus: Highlights
TIMESOFINDIA.COM / Sep 09, 2023, 17:01 (IST)",https://timesofindia.indiatimes.com/india/g20-summit-adopts-new-delhi-declaration-highlights/articleshow/103535057.cms,"TIMESOFINDIA.COM / Sep 09, 2023, 17:01 (IST)",
56,TOI,"From Kashmiri Pashmina to Araku Coffee to Zighrana Ittar: List of gift hampers given to g20 leaders and their spouses
TIMESOFINDIA.COM / Sep 12, 2023, 14:20 (IST)
Different heads of states & leaders representing their countries at the g20 summit in New Delhi got a special gift hamper from the government of India. The special hamper comprised of a curated compilation of handcrafted artefacts and products, which speak volumes about Bharat’s rich cultural traditions.",https://timesofindia.indiatimes.com/india/from-kashmiri-pashmina-to-araku-coffee-to-zighrana-ittar-list-of-gift-hampers-given-to-g20-leaders-and-their-spouses/articleshow/103601998.cms,"TIMESOFINDIA.COM / Sep 12, 2023, 14:20 (IST)",
57,TOI,"g20 university connect event tomorrow, PM Modi to join in
TNN / Sep 25, 2023, 03:47 (IST)
Prime Minister Narendra Modi has praised the efforts made by the Indian people to make the g20 summit more inclusive. He announced a g20 University Connect Programme and encouraged college students to participate. Modi also mentioned the establishment of a unique library for children in Uttarakhand and an 11-year-old girl who runs seven libraries for children in Hyderabad. He highlighted the importance of community efforts, such as the rejuvenation of the Sot river in Uttar Pradesh. Additionally, he urged people to show compassion towards animals, as they play a significant role in religious practices.",https://timesofindia.indiatimes.com/india/g20-university-connect-event-tomorrow-pm-modi-to-join-in/articleshow/103915174.cms,"TNN / Sep 25, 2023, 03:47 (IST)",
58,TOI,"PM Modi, US President Joe Biden hold bilateral talks ahead of g20 summit: Top developments
TIMESOFINDIA.COM / Sep 08, 2023, 19:40 (IST)",https://timesofindia.indiatimes.com/india/pm-modi-to-hold-15-bilateral-meetings-over-3-days-top-developments/articleshow/103514010.cms,"TIMESOFINDIA.COM / Sep 08, 2023, 19:40 (IST)",
59,TOI,"Delhi govt asks education department employees to be on standby during g20 event
PTI / Sep 06, 2023, 11:42 (IST)
The Delhi government has ordered the closure of all schools from September 7 to September 10 due to the g20 summit. However, employees of the Education department have been asked to remain in the city during this time to provide any necessary assistance. The summit, which will be held on September 9-10, is expected to be attended by more than 30 heads of state and other high-ranking officials.",https://timesofindia.indiatimes.com/education/news/delhi-govt-asks-education-department-employees-to-be-on-standby-during-g20-event/articleshow/103419992.cms,"PTI / Sep 06, 2023, 11:42 (IST)",
